Entity,Code,Day,Daily hospital occupancy
Bolivia,BOL,2022-02-22,427
Bolivia,BOL,2022-02-23,398
Bolivia,BOL,2022-02-24,379
Bolivia,BOL,2022-02-25,343
Bolivia,BOL,2022-02-26,344
Bolivia,BOL,2022-02-27,324
Bolivia,BOL,2022-02-28,314
Bolivia,BOL,2022-03-01,287
Bolivia,BOL,2022-03-02,305
Bolivia,BOL,2022-03-03,295
Bolivia,BOL,2022-03-04,292
Bolivia,BOL,2022-03-05,295
Bolivia,BOL,2022-03-06,286
Bolivia,BOL,2022-03-07,297
Bolivia,BOL,2022-03-08,286
Bolivia,BOL,2022-03-09,280
Bolivia,BOL,2022-03-10,275
Bolivia,BOL,2022-03-11,269
Bolivia,BOL,2022-03-12,264
Bolivia,BOL,2022-03-13,252
Bolivia,BOL,2022-03-14,263
Bolivia,BOL,2022-03-15,259
Bolivia,BOL,2022-03-16,242
Bolivia,BOL,2022-03-17,262
Bolivia,BOL,2022-03-18,266
Bolivia,BOL,2022-03-19,264
Bolivia,BOL,2022-03-20,254
Bolivia,BOL,2022-03-21,248
Bolivia,BOL,2022-03-22,236
Bolivia,BOL,2022-03-23,222
Bolivia,BOL,2022-03-24,242
Bolivia,BOL,2022-03-25,248
Bolivia,BOL,2022-03-26,238
Bolivia,BOL,2022-03-27,231
Bolivia,BOL,2022-03-28,229
Bolivia,BOL,2022-03-29,207
Bolivia,BOL,2022-03-30,210
Bolivia,BOL,2022-03-31,207
Bolivia,BOL,2022-04-01,196
Bolivia,BOL,2022-04-02,188
Bolivia,BOL,2022-04-03,167
Bolivia,BOL,2022-04-04,181
Bolivia,BOL,2022-04-05,184
Bolivia,BOL,2022-04-06,197
Bolivia,BOL,2022-04-07,198
Bolivia,BOL,2022-04-08,190
Bolivia,BOL,2022-04-09,167
Bolivia,BOL,2022-04-10,193
Bolivia,BOL,2022-04-11,188
Bolivia,BOL,2022-04-12,190
Bolivia,BOL,2022-04-13,205
Bolivia,BOL,2022-04-14,194
Bolivia,BOL,2022-04-15,157
Bolivia,BOL,2022-04-16,167
Bolivia,BOL,2022-04-17,193
Bolivia,BOL,2022-04-18,191
Bolivia,BOL,2022-04-19,194
Bolivia,BOL,2022-04-20,193
Bolivia,BOL,2022-04-21,193
Bolivia,BOL,2022-04-22,188
Bolivia,BOL,2022-04-23,175
Bolivia,BOL,2022-04-24,173
Bolivia,BOL,2022-04-25,181
Bolivia,BOL,2022-04-26,168
Bolivia,BOL,2022-04-27,203
Bolivia,BOL,2022-04-28,202
Bolivia,BOL,2022-04-29,208
Bolivia,BOL,2022-04-30,188
Bolivia,BOL,2022-05-01,177
Bolivia,BOL,2022-05-02,166
Bolivia,BOL,2022-05-03,161
Bolivia,BOL,2022-05-04,161
Bolivia,BOL,2022-05-05,157
Bolivia,BOL,2022-05-06,171
Bolivia,BOL,2022-05-07,162
Bolivia,BOL,2022-05-08,163
Bolivia,BOL,2022-05-09,170
Bolivia,BOL,2022-05-10,166
Bolivia,BOL,2022-05-11,176
Bolivia,BOL,2022-05-12,159
Bolivia,BOL,2022-05-13,165
Bolivia,BOL,2022-05-14,158
Bolivia,BOL,2022-05-15,149
Bolivia,BOL,2022-05-16,143
Bolivia,BOL,2022-05-17,151
Bolivia,BOL,2022-05-18,154
Bolivia,BOL,2022-05-19,177
Bolivia,BOL,2022-05-20,204
Bolivia,BOL,2022-05-21,212
Bolivia,BOL,2022-05-22,211
Bolivia,BOL,2022-05-23,214
Bolivia,BOL,2022-05-24,211
Bolivia,BOL,2022-05-25,211
Bolivia,BOL,2022-05-26,212
Bolivia,BOL,2022-05-27,203
Bolivia,BOL,2022-05-28,192
Bolivia,BOL,2022-05-29,196
Bolivia,BOL,2022-05-30,195
Bolivia,BOL,2022-05-31,197
Bolivia,BOL,2022-06-01,204
Bolivia,BOL,2022-06-02,218
Bolivia,BOL,2022-06-03,214
Bolivia,BOL,2022-06-04,206
Bolivia,BOL,2022-06-05,210
Bolivia,BOL,2022-06-06,196
Bolivia,BOL,2022-06-07,190
Bolivia,BOL,2022-06-08,200
Bolivia,BOL,2022-06-09,194
Bolivia,BOL,2022-06-10,211
Bolivia,BOL,2022-06-11,188
Bolivia,BOL,2022-06-12,168
Bolivia,BOL,2022-06-13,142
Bolivia,BOL,2022-06-14,144
Bolivia,BOL,2022-06-15,147
Bolivia,BOL,2022-06-16,146
Bolivia,BOL,2022-06-17,160
Bolivia,BOL,2022-06-18,154
Bolivia,BOL,2022-06-19,148
Bolivia,BOL,2022-06-20,146
Bolivia,BOL,2022-06-21,149
Bolivia,BOL,2022-06-22,157
Bolivia,BOL,2022-06-23,159
Bolivia,BOL,2022-06-24,172
Bolivia,BOL,2022-06-25,175
Bolivia,BOL,2022-06-26,171
Bolivia,BOL,2022-06-27,174
Bolivia,BOL,2022-06-28,158
Bolivia,BOL,2022-06-29,154
Bolivia,BOL,2022-06-30,146
Bolivia,BOL,2022-07-01,154
Bolivia,BOL,2022-07-02,152
Bolivia,BOL,2022-07-03,152
Bolivia,BOL,2022-07-04,154
Bolivia,BOL,2022-07-05,170
Bolivia,BOL,2022-07-06,179
Bolivia,BOL,2022-07-07,184
Bolivia,BOL,2022-07-08,201
Bolivia,BOL,2022-07-09,210
Bolivia,BOL,2022-07-10,215
Bolivia,BOL,2022-07-11,245
Bolivia,BOL,2022-07-12,247
Bolivia,BOL,2022-07-13,260
Bolivia,BOL,2022-07-14,289
Bolivia,BOL,2022-07-15,284
Bolivia,BOL,2022-07-16,294
Bolivia,BOL,2022-07-17,307
Bolivia,BOL,2022-07-18,327
Bolivia,BOL,2022-07-19,365
Bolivia,BOL,2022-07-20,358
Bolivia,BOL,2022-07-21,377
Bolivia,BOL,2022-07-22,391
Bolivia,BOL,2022-07-23,382
Bolivia,BOL,2022-07-24,387
Bolivia,BOL,2022-07-25,385
Bolivia,BOL,2022-07-26,389
Bolivia,BOL,2022-07-27,412
Bolivia,BOL,2022-07-28,446
Bolivia,BOL,2022-07-29,444
Bolivia,BOL,2022-07-30,442
Bolivia,BOL,2022-07-31,420
Bolivia,BOL,2022-08-01,410
Bolivia,BOL,2022-08-02,425
Bolivia,BOL,2022-08-03,443
Bolivia,BOL,2022-08-04,446
Bolivia,BOL,2022-08-05,439
Bolivia,BOL,2022-08-06,415
Bolivia,BOL,2022-08-07,398
Bolivia,BOL,2022-08-08,391
Bolivia,BOL,2022-08-09,383
Bolivia,BOL,2022-08-10,359
Bolivia,BOL,2022-08-11,362
Bolivia,BOL,2022-08-12,335
Bolivia,BOL,2022-08-13,337
Bolivia,BOL,2022-08-14,347
Bolivia,BOL,2022-08-15,319
Bolivia,BOL,2022-08-16,314
Bolivia,BOL,2022-08-17,301
Bolivia,BOL,2022-08-18,288
Bolivia,BOL,2022-08-19,280
Bolivia,BOL,2022-08-20,270
Bolivia,BOL,2022-08-21,268
Bolivia,BOL,2022-08-22,242
Bolivia,BOL,2022-08-23,226
Bolivia,BOL,2022-08-24,227
Bolivia,BOL,2022-08-25,243
Bolivia,BOL,2022-08-26,241
Bolivia,BOL,2022-08-27,239
Bolivia,BOL,2022-08-28,219
Bolivia,BOL,2022-08-29,222
Bolivia,BOL,2022-08-30,215
Bolivia,BOL,2022-08-31,212
Bolivia,BOL,2022-09-01,209
Bolivia,BOL,2022-09-02,212
Bolivia,BOL,2022-09-03,209
Bolivia,BOL,2022-09-04,197
Bolivia,BOL,2022-09-05,188
Bolivia,BOL,2022-09-06,183
Bolivia,BOL,2022-09-07,168
Bolivia,BOL,2022-09-08,176
Bolivia,BOL,2022-09-09,187
Bolivia,BOL,2022-09-10,173
Bolivia,BOL,2022-09-11,172
Bolivia,BOL,2022-09-12,166
Bolivia,BOL,2022-09-13,158
Bolivia,BOL,2022-09-14,155
Bolivia,BOL,2022-09-15,155
Bolivia,BOL,2022-09-16,152
Bolivia,BOL,2022-09-17,153
Bolivia,BOL,2022-09-18,150
Bolivia,BOL,2022-09-19,136
Bolivia,BOL,2022-09-20,136
Bolivia,BOL,2022-09-21,125
Bolivia,BOL,2022-09-22,125
Bolivia,BOL,2022-09-23,124
Bolivia,BOL,2022-09-24,135
Bolivia,BOL,2022-09-25,137
Bolivia,BOL,2022-09-26,141
Bolivia,BOL,2022-09-27,137
Bolivia,BOL,2022-09-28,128
Bolivia,BOL,2022-09-29,120
Bolivia,BOL,2022-09-30,115
Bolivia,BOL,2022-10-01,107
Bolivia,BOL,2022-10-02,102
Bolivia,BOL,2022-10-03,79
Bolivia,BOL,2022-10-04,92
Bolivia,BOL,2022-10-05,88
Bolivia,BOL,2022-10-06,95
Bolivia,BOL,2022-10-07,93
Bolivia,BOL,2022-10-08,98
Bolivia,BOL,2022-10-09,104
Bolivia,BOL,2022-10-10,101
Bolivia,BOL,2022-10-11,82
Bolivia,BOL,2022-10-12,92
Bolivia,BOL,2022-10-13,102
Bulgaria,BGR,2020-04-26,262
Bulgaria,BGR,2020-05-03,310
Bulgaria,BGR,2020-05-10,353
Bulgaria,BGR,2020-05-17,365
Bulgaria,BGR,2020-05-24,285
Bulgaria,BGR,2020-05-31,217
Bulgaria,BGR,2020-06-07,132
Bulgaria,BGR,2020-06-14,161
Bulgaria,BGR,2020-06-21,267
Bulgaria,BGR,2020-06-28,362
Bulgaria,BGR,2020-07-05,435
Bulgaria,BGR,2020-07-12,483
Bulgaria,BGR,2020-07-19,551
Bulgaria,BGR,2020-07-26,622
Bulgaria,BGR,2020-08-02,699
Bulgaria,BGR,2020-08-09,823
Bulgaria,BGR,2020-08-16,861
Bulgaria,BGR,2020-08-23,782
Bulgaria,BGR,2020-08-30,715
Bulgaria,BGR,2020-09-06,737
Bulgaria,BGR,2020-09-13,762
Bulgaria,BGR,2020-09-20,734
Bulgaria,BGR,2020-09-27,716
Bulgaria,BGR,2020-10-04,814
Bulgaria,BGR,2020-10-11,971
Bulgaria,BGR,2020-10-18,1307
Bulgaria,BGR,2020-10-25,1633
Bulgaria,BGR,2020-11-01,2217
Bulgaria,BGR,2020-11-08,2922
Bulgaria,BGR,2020-11-15,4176
Bulgaria,BGR,2020-11-22,5463
Bulgaria,BGR,2020-11-29,6365
Bulgaria,BGR,2020-12-06,6635
Bulgaria,BGR,2020-12-13,6839
Bulgaria,BGR,2020-12-20,6997
Bulgaria,BGR,2020-12-27,6123
Bulgaria,BGR,2021-01-03,5023
Bulgaria,BGR,2021-01-10,4286
Bulgaria,BGR,2021-01-17,3945
Bulgaria,BGR,2021-01-24,3223
Bulgaria,BGR,2021-01-31,2818
Bulgaria,BGR,2021-02-07,2901
Bulgaria,BGR,2021-02-14,3129
Bulgaria,BGR,2021-02-21,3513
Bulgaria,BGR,2021-02-28,4037
Bulgaria,BGR,2021-03-07,5009
Bulgaria,BGR,2021-03-14,6017
Bulgaria,BGR,2021-03-21,7600
Bulgaria,BGR,2021-03-28,8927
Bulgaria,BGR,2021-04-04,9811
Bulgaria,BGR,2021-04-11,10355
Bulgaria,BGR,2021-04-18,9799
Bulgaria,BGR,2021-04-25,8598
Bulgaria,BGR,2021-05-02,7480
Bulgaria,BGR,2021-05-09,6670
Bulgaria,BGR,2021-05-16,5410
Bulgaria,BGR,2021-05-23,4379
Bulgaria,BGR,2021-05-30,3533
Bulgaria,BGR,2021-06-06,2942
Bulgaria,BGR,2021-06-13,2467
Bulgaria,BGR,2021-06-20,2097
Bulgaria,BGR,2021-06-27,1650
Bulgaria,BGR,2021-07-04,1495
Bulgaria,BGR,2021-07-11,961
Bulgaria,BGR,2021-07-18,738
Bulgaria,BGR,2021-07-25,722
Bulgaria,BGR,2021-08-01,755
Bulgaria,BGR,2021-08-08,914
Bulgaria,BGR,2021-08-15,1207
Bulgaria,BGR,2021-08-22,1832
Bulgaria,BGR,2021-08-29,2873
Bulgaria,BGR,2021-09-05,3738
Bulgaria,BGR,2021-09-12,4307
Bulgaria,BGR,2021-09-19,4584
Bulgaria,BGR,2021-09-26,4935
Bulgaria,BGR,2021-10-03,5152
Bulgaria,BGR,2021-10-10,5223
Bulgaria,BGR,2021-10-17,5646
Bulgaria,BGR,2021-10-24,6377
Bulgaria,BGR,2021-10-31,7325
Bulgaria,BGR,2021-11-07,8149
Bulgaria,BGR,2021-11-14,8526
Bulgaria,BGR,2021-11-21,7737
Bulgaria,BGR,2021-11-28,7001
Bulgaria,BGR,2021-12-05,6470
Bulgaria,BGR,2021-12-12,5702
Bulgaria,BGR,2021-12-19,4961
Bulgaria,BGR,2021-12-26,4300
Bulgaria,BGR,2022-01-02,4142
Bulgaria,BGR,2022-01-09,4477
Bulgaria,BGR,2022-01-16,5240
Bulgaria,BGR,2022-01-23,5259
Bulgaria,BGR,2022-01-30,5347
Bulgaria,BGR,2022-02-06,5799
Bulgaria,BGR,2022-02-13,6274
Bulgaria,BGR,2022-02-20,5721
Bulgaria,BGR,2022-02-27,4887
Bulgaria,BGR,2022-03-06,3652
Bulgaria,BGR,2022-03-13,2831
Bulgaria,BGR,2022-03-20,2349
Bulgaria,BGR,2022-03-27,2055
Bulgaria,BGR,2022-04-03,1971
Bulgaria,BGR,2022-04-10,1461
Bulgaria,BGR,2022-04-17,1157
Bulgaria,BGR,2022-04-24,990
Bulgaria,BGR,2022-05-01,928
Bulgaria,BGR,2022-05-08,803
Bulgaria,BGR,2022-05-15,646
Bulgaria,BGR,2022-05-22,572
Bulgaria,BGR,2022-05-29,470
Bulgaria,BGR,2022-06-05,372
Bulgaria,BGR,2022-06-12,312
Bulgaria,BGR,2022-06-19,271
Bulgaria,BGR,2022-06-26,273
Bulgaria,BGR,2022-07-03,339
Bulgaria,BGR,2022-07-10,417
Bulgaria,BGR,2022-07-17,460
Bulgaria,BGR,2022-07-24,790
Bulgaria,BGR,2022-07-31,957
Bulgaria,BGR,2022-08-07,1040
Bulgaria,BGR,2022-08-14,1064
Bulgaria,BGR,2022-08-21,1059
Bulgaria,BGR,2022-08-28,920
Bulgaria,BGR,2022-09-04,835
Bulgaria,BGR,2022-09-11,743
Bulgaria,BGR,2022-09-18,625
Bulgaria,BGR,2022-09-25,556
Bulgaria,BGR,2022-10-02,535
Bulgaria,BGR,2022-10-09,601
Bulgaria,BGR,2022-10-16,677
Bulgaria,BGR,2022-10-23,708
Bulgaria,BGR,2022-10-30,697
Bulgaria,BGR,2022-11-06,660
Bulgaria,BGR,2022-11-13,579
Bulgaria,BGR,2022-11-20,541
Bulgaria,BGR,2022-11-27,459
Bulgaria,BGR,2022-12-04,389
Bulgaria,BGR,2022-12-11,352
Bulgaria,BGR,2022-12-18,387
Bulgaria,BGR,2022-12-25,360
Bulgaria,BGR,2023-01-01,351
Bulgaria,BGR,2023-01-08,367
Bulgaria,BGR,2023-01-15,370
Bulgaria,BGR,2023-01-22,347
Bulgaria,BGR,2023-01-29,312
Bulgaria,BGR,2023-02-05,255
Bulgaria,BGR,2023-02-12,212
Bulgaria,BGR,2023-02-19,194
Bulgaria,BGR,2023-02-26,190
Bulgaria,BGR,2023-03-05,210
Bulgaria,BGR,2023-03-12,233
Bulgaria,BGR,2023-03-19,248
Bulgaria,BGR,2023-03-26,232
Bulgaria,BGR,2023-04-02,291
Bulgaria,BGR,2023-04-09,340
Bulgaria,BGR,2023-04-16,343
Bulgaria,BGR,2023-04-23,345
Bulgaria,BGR,2023-04-30,357
Bulgaria,BGR,2023-05-07,330
Bulgaria,BGR,2023-05-14,328
Bulgaria,BGR,2023-05-21,296
Bulgaria,BGR,2023-05-28,279
Bulgaria,BGR,2023-06-04,245
Bulgaria,BGR,2023-06-11,230
Bulgaria,BGR,2023-06-18,219
Bulgaria,BGR,2023-06-25,190
Bulgaria,BGR,2023-07-02,170
Bulgaria,BGR,2023-07-09,126
Bulgaria,BGR,2023-07-16,98
Bulgaria,BGR,2023-07-23,107
Bulgaria,BGR,2023-07-30,98
Bulgaria,BGR,2023-08-06,103
Bulgaria,BGR,2023-08-13,106
Bulgaria,BGR,2023-08-20,115
Bulgaria,BGR,2023-08-27,128
Bulgaria,BGR,2023-09-03,144
Bulgaria,BGR,2023-09-10,161
Bulgaria,BGR,2023-09-17,172
Bulgaria,BGR,2023-09-24,201
Bulgaria,BGR,2023-10-01,298
Bulgaria,BGR,2023-10-08,343
Bulgaria,BGR,2023-10-15,352
Bulgaria,BGR,2023-10-22,437
Bulgaria,BGR,2023-10-29,458
Bulgaria,BGR,2023-11-05,451
Bulgaria,BGR,2023-11-12,446
Bulgaria,BGR,2023-11-19,398
Bulgaria,BGR,2023-11-26,364
Canada,CAN,2020-04-01,820
Canada,CAN,2020-04-02,636
Canada,CAN,2020-04-03,674
Canada,CAN,2020-04-04,747
Canada,CAN,2020-04-05,767
Canada,CAN,2020-04-06,1428
Canada,CAN,2020-04-07,1507
Canada,CAN,2020-04-08,1493
Canada,CAN,2020-04-09,1698
Canada,CAN,2020-04-10,1762
Canada,CAN,2020-04-11,1846
Canada,CAN,2020-04-12,1891
Canada,CAN,2020-04-13,1941
Canada,CAN,2020-04-14,2004
Canada,CAN,2020-04-15,2112
Canada,CAN,2020-04-16,2131
Canada,CAN,2020-04-17,2189
Canada,CAN,2020-04-18,2213
Canada,CAN,2020-04-19,2290
Canada,CAN,2020-04-20,2365
Canada,CAN,2020-04-21,2467
Canada,CAN,2020-04-22,2582
Canada,CAN,2020-04-23,2615
Canada,CAN,2020-04-24,2660
Canada,CAN,2020-04-25,2668
Canada,CAN,2020-04-26,2717
Canada,CAN,2020-04-27,2817
Canada,CAN,2020-04-28,2905
Canada,CAN,2020-04-29,2947
Canada,CAN,2020-04-30,2922
Canada,CAN,2020-05-01,2937
Canada,CAN,2020-05-02,2927
Canada,CAN,2020-05-03,2981
Canada,CAN,2020-05-04,3032
Canada,CAN,2020-05-05,3037
Canada,CAN,2020-05-06,3013
Canada,CAN,2020-05-07,3016
Canada,CAN,2020-05-08,2951
Canada,CAN,2020-05-09,2967
Canada,CAN,2020-05-10,2970
Canada,CAN,2020-05-11,3016
Canada,CAN,2020-05-12,3005
Canada,CAN,2020-05-13,2972
Canada,CAN,2020-05-14,2910
Canada,CAN,2020-05-15,2873
Canada,CAN,2020-05-16,2806
Canada,CAN,2020-05-17,2742
Canada,CAN,2020-05-18,2819
Canada,CAN,2020-05-19,2790
Canada,CAN,2020-05-20,2728
Canada,CAN,2020-05-21,2648
Canada,CAN,2020-05-22,2569
Canada,CAN,2020-05-23,2482
Canada,CAN,2020-05-24,2428
Canada,CAN,2020-05-25,2466
Canada,CAN,2020-05-26,2427
Canada,CAN,2020-05-27,2385
Canada,CAN,2020-05-28,2306
Canada,CAN,2020-05-29,2228
Canada,CAN,2020-05-30,2156
Canada,CAN,2020-05-31,2168
Canada,CAN,2020-06-01,2150
Canada,CAN,2020-06-02,2107
Canada,CAN,2020-06-03,2036
Canada,CAN,2020-06-04,1874
Canada,CAN,2020-06-05,1793
Canada,CAN,2020-06-06,1724
Canada,CAN,2020-06-07,1695
Canada,CAN,2020-06-08,1674
Canada,CAN,2020-06-09,1623
Canada,CAN,2020-06-10,1587
Canada,CAN,2020-06-11,1528
Canada,CAN,2020-06-12,1449
Canada,CAN,2020-06-13,1370
Canada,CAN,2020-06-14,1328
Canada,CAN,2020-06-15,1313
Canada,CAN,2020-06-16,1228
Canada,CAN,2020-06-17,1169
Canada,CAN,2020-06-18,1119
Canada,CAN,2020-06-19,1034
Canada,CAN,2020-06-20,977
Canada,CAN,2020-06-21,985
Canada,CAN,2020-06-22,970
Canada,CAN,2020-06-23,946
Canada,CAN,2020-06-24,906
Canada,CAN,2020-06-25,899
Canada,CAN,2020-06-26,852
Canada,CAN,2020-06-27,824
Canada,CAN,2020-06-28,800
Canada,CAN,2020-06-29,797
Canada,CAN,2020-06-30,724
Canada,CAN,2020-07-01,715
Canada,CAN,2020-07-02,696
Canada,CAN,2020-07-03,672
Canada,CAN,2020-07-04,657
Canada,CAN,2020-07-05,649
Canada,CAN,2020-07-06,651
Canada,CAN,2020-07-07,631
Canada,CAN,2020-07-08,603
Canada,CAN,2020-07-09,605
Canada,CAN,2020-07-10,582
Canada,CAN,2020-07-11,587
Canada,CAN,2020-07-12,585
Canada,CAN,2020-07-13,562
Canada,CAN,2020-07-14,555
Canada,CAN,2020-07-15,553
Canada,CAN,2020-07-16,547
Canada,CAN,2020-07-17,536
Canada,CAN,2020-07-18,537
Canada,CAN,2020-07-19,536
Canada,CAN,2020-07-20,560
Canada,CAN,2020-07-21,586
Canada,CAN,2020-07-22,565
Canada,CAN,2020-07-23,494
Canada,CAN,2020-07-24,484
Canada,CAN,2020-07-25,461
Canada,CAN,2020-07-26,473
Canada,CAN,2020-07-27,473
Canada,CAN,2020-07-28,458
Canada,CAN,2020-07-29,444
Canada,CAN,2020-07-30,424
Canada,CAN,2020-07-31,402
Canada,CAN,2020-08-01,382
Canada,CAN,2020-08-02,383
Canada,CAN,2020-08-03,378
Canada,CAN,2020-08-04,381
Canada,CAN,2020-08-05,364
Canada,CAN,2020-08-06,341
Canada,CAN,2020-08-07,339
Canada,CAN,2020-08-08,328
Canada,CAN,2020-08-09,332
Canada,CAN,2020-08-10,315
Canada,CAN,2020-08-11,306
Canada,CAN,2020-08-12,298
Canada,CAN,2020-08-13,293
Canada,CAN,2020-08-14,296
Canada,CAN,2020-08-15,288
Canada,CAN,2020-08-16,293
Canada,CAN,2020-08-17,282
Canada,CAN,2020-08-18,279
Canada,CAN,2020-08-19,276
Canada,CAN,2020-08-20,271
Canada,CAN,2020-08-21,270
Canada,CAN,2020-08-22,251
Canada,CAN,2020-08-23,253
Canada,CAN,2020-08-24,260
Canada,CAN,2020-08-25,272
Canada,CAN,2020-08-26,286
Canada,CAN,2020-08-27,273
Canada,CAN,2020-08-28,265
Canada,CAN,2020-08-29,260
Canada,CAN,2020-08-30,278
Canada,CAN,2020-08-31,286
Canada,CAN,2020-09-01,293
Canada,CAN,2020-09-02,299
Canada,CAN,2020-09-03,287
Canada,CAN,2020-09-04,287
Canada,CAN,2020-09-05,256
Canada,CAN,2020-09-06,258
Canada,CAN,2020-09-07,259
Canada,CAN,2020-09-08,290
Canada,CAN,2020-09-09,303
Canada,CAN,2020-09-10,306
Canada,CAN,2020-09-11,302
Canada,CAN,2020-09-12,302
Canada,CAN,2020-09-13,310
Canada,CAN,2020-09-14,324
Canada,CAN,2020-09-15,328
Canada,CAN,2020-09-16,340
Canada,CAN,2020-09-17,343
Canada,CAN,2020-09-18,363
Canada,CAN,2020-09-19,368
Canada,CAN,2020-09-20,396
Canada,CAN,2020-09-21,416
Canada,CAN,2020-09-22,450
Canada,CAN,2020-09-23,470
Canada,CAN,2020-09-24,499
Canada,CAN,2020-09-25,534
Canada,CAN,2020-09-26,554
Canada,CAN,2020-09-27,566
Canada,CAN,2020-09-28,602
Canada,CAN,2020-09-29,643
Canada,CAN,2020-09-30,671
Canada,CAN,2020-10-01,666
Canada,CAN,2020-10-02,691
Canada,CAN,2020-10-03,709
Canada,CAN,2020-10-04,751
Canada,CAN,2020-10-05,793
Canada,CAN,2020-10-06,837
Canada,CAN,2020-10-07,888
Canada,CAN,2020-10-08,910
Canada,CAN,2020-10-09,912
Canada,CAN,2020-10-10,900
Canada,CAN,2020-10-11,942
Canada,CAN,2020-10-12,954
Canada,CAN,2020-10-13,1007
Canada,CAN,2020-10-14,1038
Canada,CAN,2020-10-15,1079
Canada,CAN,2020-10-16,1063
Canada,CAN,2020-10-17,1072
Canada,CAN,2020-10-18,1093
Canada,CAN,2020-10-19,1106
Canada,CAN,2020-10-20,1128
Canada,CAN,2020-10-21,1134
Canada,CAN,2020-10-22,1169
Canada,CAN,2020-10-23,1168
Canada,CAN,2020-10-24,1204
Canada,CAN,2020-10-25,1225
Canada,CAN,2020-10-26,1263
Canada,CAN,2020-10-27,1296
Canada,CAN,2020-10-28,1305
Canada,CAN,2020-10-29,1317
Canada,CAN,2020-10-30,1319
Canada,CAN,2020-10-31,1329
Canada,CAN,2020-11-01,1381
Canada,CAN,2020-11-02,1448
Canada,CAN,2020-11-03,1477
Canada,CAN,2020-11-04,1480
Canada,CAN,2020-11-05,1524
Canada,CAN,2020-11-06,1535
Canada,CAN,2020-11-07,1542
Canada,CAN,2020-11-08,1639
Canada,CAN,2020-11-09,1696
Canada,CAN,2020-11-10,1775
Canada,CAN,2020-11-11,1822
Canada,CAN,2020-11-12,1905
Canada,CAN,2020-11-13,1926
Canada,CAN,2020-11-14,1946
Canada,CAN,2020-11-15,1988
Canada,CAN,2020-11-16,2079
Canada,CAN,2020-11-17,2145
Canada,CAN,2020-11-18,2153
Canada,CAN,2020-11-19,2151
Canada,CAN,2020-11-20,2161
Canada,CAN,2020-11-21,2250
Canada,CAN,2020-11-22,2302
Canada,CAN,2020-11-23,2411
Canada,CAN,2020-11-24,2446
Canada,CAN,2020-11-25,2502
Canada,CAN,2020-11-26,2688
Canada,CAN,2020-11-27,2738
Canada,CAN,2020-11-28,2778
Canada,CAN,2020-11-29,2816
Canada,CAN,2020-11-30,2946
Canada,CAN,2020-12-01,3056
Canada,CAN,2020-12-02,3130
Canada,CAN,2020-12-03,3184
Canada,CAN,2020-12-04,3253
Canada,CAN,2020-12-05,3296
Canada,CAN,2020-12-06,3382
Canada,CAN,2020-12-07,3465
Canada,CAN,2020-12-08,3477
Canada,CAN,2020-12-09,3441
Canada,CAN,2020-12-10,3511
Canada,CAN,2020-12-11,3515
Canada,CAN,2020-12-12,3514
Canada,CAN,2020-12-13,3651
Canada,CAN,2020-12-14,3795
Canada,CAN,2020-12-15,3790
Canada,CAN,2020-12-16,3778
Canada,CAN,2020-12-17,3748
Canada,CAN,2020-12-18,3756
Canada,CAN,2020-12-19,3789
Canada,CAN,2020-12-20,3883
Canada,CAN,2020-12-21,3943
Canada,CAN,2020-12-22,3927
Canada,CAN,2020-12-23,3881
Canada,CAN,2020-12-24,3833
Canada,CAN,2020-12-25,4006
Canada,CAN,2020-12-26,4176
Canada,CAN,2020-12-27,4313
Canada,CAN,2020-12-28,4419
Canada,CAN,2020-12-29,4597
Canada,CAN,2020-12-30,4613
Canada,CAN,2020-12-31,4601
Canada,CAN,2021-01-01,4620
Canada,CAN,2021-01-02,4727
Canada,CAN,2021-01-03,4847
Canada,CAN,2021-01-04,4954
Canada,CAN,2021-01-05,4981
Canada,CAN,2021-01-06,5027
Canada,CAN,2021-01-07,5016
Canada,CAN,2021-01-08,4969
Canada,CAN,2021-01-09,5001
Canada,CAN,2021-01-10,5125
Canada,CAN,2021-01-11,5203
Canada,CAN,2021-01-12,5227
Canada,CAN,2021-01-13,5209
Canada,CAN,2021-01-14,5152
Canada,CAN,2021-01-15,5028
Canada,CAN,2021-01-16,4948
Canada,CAN,2021-01-17,4988
Canada,CAN,2021-01-18,4992
Canada,CAN,2021-01-19,4913
Canada,CAN,2021-01-20,4824
Canada,CAN,2021-01-21,4731
Canada,CAN,2021-01-22,4659
Canada,CAN,2021-01-23,4527
Canada,CAN,2021-01-24,4519
Canada,CAN,2021-01-25,4436
Canada,CAN,2021-01-26,4329
Canada,CAN,2021-01-27,4235
Canada,CAN,2021-01-28,4160
Canada,CAN,2021-01-29,3995
Canada,CAN,2021-01-30,3896
Canada,CAN,2021-01-31,3879
Canada,CAN,2021-02-01,3740
Canada,CAN,2021-02-02,3765
Canada,CAN,2021-02-03,3630
Canada,CAN,2021-02-04,3498
Canada,CAN,2021-02-05,3377
Canada,CAN,2021-02-06,3292
Canada,CAN,2021-02-07,3309
Canada,CAN,2021-02-08,3240
Canada,CAN,2021-02-09,3171
Canada,CAN,2021-02-10,3038
Canada,CAN,2021-02-11,2919
Canada,CAN,2021-02-12,2837
Canada,CAN,2021-02-13,2792
Canada,CAN,2021-02-14,2779
Canada,CAN,2021-02-15,2738
Canada,CAN,2021-02-16,2759
Canada,CAN,2021-02-17,2665
